link_id , on_street , longitude , latitude
130764 , 56TH ST , -118.266204 , 33.991954
101577 , HAYVENHURST AV , -118.493605 , 34.201163
101003 , AMESTOY AV , -118.508075 , 34.235824
100533 , GOLDEN STATE FWY N/B RAMPS , -118.367445 , 34.222221
80670 , 3RD ST , -118.279661 , 34.066716
50404 , CLARINGTON AV , -118.401411 , 34.022372
140861 , MAIN ST , -118.214285 , 34.066067
140860 , MAIN ST , -118.213428 , 34.06617
70802 , MELROSE AV , -118.332173 , 34.083523
30899 , FRANKLIN AV FRANKLIN PL , -118.33909 , 34.104411
140854 , MISSION RD SOTO ST , -118.195483 , 34.076864
50406 , EXPOSITION BL ROBERTSON BL , -118.391097 , 34.028573
31331 , IVAR AV , -118.329159 , 34.10011
91306 , DEVONSHIRE ST , -118.606685 , 34.257358
130460 , UNION AV , -118.280213 , 34.041417
130201 , HOPE ST , -118.262803 , 34.043587
130766 , 57TH ST , -118.274833 , 33.990454
131257 , 51ST ST , -118.257362 , 33.996443
111083 , CARSON ST , -118.304493 , 33.831674
70080 , BEVERLY BL , -118.344935 , 34.076017
140852 , NORFOLK ST , -118.199819 , 34.061217
31190 , LEXINGTON AV , -118.310204 , 34.093234
80026 , LOS FELIZ BL , -118.292769 , 34.110862
130768 , 57TH ST , -118.274941 , 33.99105
80398 , JAMES M WOOD BL , -118.289728 , 34.056058
80353 , L RON HUBBARD WY , -118.295131 , 34.098215
80923 , ECHO PARK AV , -118.260662 , 34.073161
70801 , MELROSE AV , -118.331669 , 34.083618
60263 , COLDWATER CANYON AV , -118.41465 , 34.144957
20861 , HILL ST BET BERNARD ST , -118.239026 , 34.065704
140844 , LANCASTER AV , -118.200805 , 34.059615
172184 , FOOTHILL BL , -118.409427 , 34.287192
140843 , LANCASTER AV , -118.200925 , 34.059222
60945 , COLDWATER CANYON AV , -118.414674 , 34.150225
140841 , DIVISION COURT , -118.238249 , 34.102622
121071 , BOWDOIN ST , -118.531606 , 34.046092
50411 , EXPOSITION BL ROBERTSON BL , -118.391018 , 34.028104
140840 , DIVISION COURT , -118.23778 , 34.10203
80922 , WILSHIRE BL , -118.267519 , 34.054199
101002 , AMESTOY AV , -118.507541 , 34.235901
130773 , 54TH ST , -118.266219 , 33.993766
121072 , SUNSET BL , -118.526415 , 34.047277
101575 , HAYVENHURST AV , -118.49295 , 34.201382
51450 , DOHENY DR , -118.39089 , 34.055625
100537 , GOLDEN STATE FWY N/B RAMPS , -118.366984 , 34.222935
130459 , UNION AV , -118.27963 , 34.041501
50415 , EXPOSITION BL ROBERTSON BL , -118.391484 , 34.028104
111948 , 108TH ST , -118.279373 , 33.938642
140834 , LORENA ST , -118.205466 , 34.022115
131259 , 51ST ST , -118.25747 , 33.997013
70799 , 6TH ST , -118.296075 , 34.063763
100758 , LASSEN ST , -118.541614 , 34.250063
172183 , FOOTHILL BL , -118.408748 , 34.286682
121075 , SUNSET BL , -118.526955 , 34.047594
21315 , 3RD ST , -118.24342 , 34.047686
111169 , LEVINSON ST , -118.300234 , 33.834738
52039 , 23RD ST , -118.260804 , 34.023933
51702 , REDONDO BL , -118.348462 , 34.051711
130774 , 54TH ST , -118.266156 , 33.993154
101573 , HAYVENHURST AV , -118.494943 , 34.208576
140832 , LORENA ST , -118.205131 , 34.022869
80921 , WILSHIRE BL , -118.267748 , 34.05366
52202 , HARVARD BL , -118.304972 , 34.040128
133-2-0 , Pacific Coast Hwy , -118.315082 , 33.789434
80313 , ELYSIAN PARK AV , -118.248506 , 34.072514
140830 , FICKETT ST , -118.203313 , 34.052435
121076 , BIENVENEDA AV , -118.540283 , 34.048899
140215 , SOTO ST , -118.197592 , 34.064923
100539 , GOLDEN STATE FWY N/B RAMPS , -118.366729 , 34.222491
70798 , 6TH ST , -118.296584 , 34.063673
80667 , 3RD ST , -118.280186 , 34.06652
101572 , HAYVENHURST AV , -118.495719 , 34.208488
50424 , NATIONAL BL , -118.389455 , 34.029229
140829 , FICKETT ST , -118.202332 , 34.052122
70509 , BEVERLY BL STANLEY AV , -118.357029 , 34.076242
140827 , AVENUE 63 , -118.182844 , 34.114636
80919 , WILSHIRE BL , -118.267897 , 34.053994
51987 , MUIRFIELD RD , -118.33243 , 34.056325
130026 , 8TH ST , -118.273439 , 34.052538
130775 , 53RD ST , -118.271037 , 33.994101
61736 , SYLVAN ST , -118.449644 , 34.184532
100101 , VANOWEN ST , -118.432272 , 34.194386
62440 , GREENLEAF ST , -118.450347 , 34.148389
140826 , AVENUE 63 , -118.182111 , 34.114473
121079 , BIENVENEDA AV , -118.540958 , 34.048946
60650 , CHANDLER BL , -118.375329 , 34.168172
50431 , LA CIENEGA BL , -118.378499 , 34.035641
70273 , MELROSE AV , -118.309756 , 34.083663
70796 , 3RD ST , -118.303966 , 34.069071
101000 , LOUISE AV , -118.510855 , 34.221541
140823 , HANCOCK ST , -118.210493 , 34.073789
101569 , HAYVENHURST AV , -118.495362 , 34.208219
90105 , VENTURA BL , -118.57154 , 34.17126
140821 , HANCOCK ST , -118.209617 , 34.073898
91123 , DEVONSHIRE ST , -118.528246 , 34.257103
21523 , 7TH ST , -118.239624 , 34.035471
80917 , WILSHIRE BL , -118.267271 , 34.053809
100124 , FULTON AV , -118.42312 , 34.201356
60944 , COLDWATER CANYON AV , -118.414431 , 34.150512
80665 , 3RD ST , -118.279982 , 34.066026
130777 , 53RD ST , -118.271145 , 33.994584
50433 , LA CIENEGA BL , -118.378766 , 34.035041
130027 , 8TH ST , -118.273042 , 34.052709
100541 , NETTLETON ST , -118.366578 , 34.22474
60202 , SAN DIEGO FWY S/B RAMPS SHERMAN OAKS AV , -118.470076 , 34.154657
170855 , NORMANDIE AV , -118.298407 , 33.789676
121081 , MARQUEZ AV MARQUEZ PL , -118.549827 , 34.042059
70794 , 3RD ST , -118.303583 , 34.069165
131362 , 23RD ST , -118.283951 , 34.034917
140818 , MISSION RD , -118.217999 , 34.058543
101568 , BALBOA BL , -118.50212 , 34.18972
50434 , LA CIENEGA BL , -118.379178 , 34.035029
121083 , MARQUEZ AV MARQUEZ PL , -118.550894 , 34.041556
140816 , ARVIA ST , -118.232389 , 34.095452
131261 , 51ST ST , -118.24867 , 33.996493
80412 , ALVARADO ST , -118.2693 , 34.070487
71020 , 3RD ST HAUSER BL , -118.351776 , 34.070026
101566 , BALBOA BL , -118.502341 , 34.189378
71142 , LEMON GROVE AV , -118.310161 , 34.086992
130778 , 76TH PL , -118.257314 , 33.970173
130456 , BURLINGTON AV , -118.282179 , 34.042539
10089 , JEFFERSON BL , -118.292306 , 34.025647
121102 , BEVERLY GLEN BL , -118.442618 , 34.130972
101564 , BALBOA BL , -118.50206 , 34.189265
31192 , ORANGE DR , -118.3423 , 34.090879
91401 , DEVONSHIRE ST , -118.549899 , 34.257404
70792 , 7TH ST , -118.301791 , 34.059595
61757 , ERWIN ST , -118.397407 , 34.182879
50439 , LA CIENEGA BL , -118.3788 , 34.035717
140815 , ARVIA ST , -118.231822 , 34.094953
140813 , MISSION RD SOTO ST , -118.1949 , 34.07688
140811 , MISSION RD SOTO ST , -118.195083 , 34.077551
9161-5-0 , Lakewood Blvd , -118.142664 , 33.860693
140045 , HUNTINGTON DR NORTH HUNTINGTON DR SOUTH , -118.171338 , 34.08952
121104 , BEVERLY GLEN BL , -118.442852 , 34.130304
60569 , BURBANK BL , -118.467948 , 34.172246
51700 , COCHRAN AV , -118.353904 , 34.048326
130781 , 76TH PL , -118.257421 , 33.970652
61803 , OXNARD ST , -118.406138 , 34.179265
50441 , CADILLAC AV SANTA MONICA FWY W/B OFF-RAMP , -118.37455 , 34.037423
101560 , BALBOA BL , -118.502116 , 34.194318
100544 , NETTLETON ST , -118.366773 , 34.225309
51451 , ROBERTSON BL , -118.384587 , 34.057001
172180 , FOOTHILL BL , -118.409279 , 34.286603
62442 , MOORPARK ST , -118.379947 , 34.150245
70791 , 7TH ST , -118.301901 , 34.06007
80088 , GLENDALE BL LAKEWOOD AV , -118.264744 , 34.107447
80915 , 5TH ST 6TH ST , -118.26037 , 34.053103
60943 , MOORPARK ST , -118.432234 , 34.150608
51199 , JEFFERSON BL , -118.357722 , 34.025652
130162 , OLYMPIC BL , -118.275012 , 34.04957
130273 , 11TH ST , -118.264939 , 34.043326
140797 , MISSION RD , -118.217638 , 34.058939
50443 , CADILLAC AV SANTA MONICA FWY W/B OFF-RAMP , -118.375186 , 34.037288
91204 , RINALDI ST , -118.54789 , 34.275601
130782 , 77TH ST , -118.27044 , 33.969497
140213 , SOTO ST , -118.19709 , 34.06634
60731 , MAGNOLIA BL , -118.371541 , 34.164932
91309 , DEVONSHIRE ST , -118.606943 , 34.25708
140794 , HUNTINGTON DR , -118.173489 , 34.088576
70501 , FAIRFAX AV , -118.362037 , 34.073105
52200 , GRAMERCY PL , -118.314429 , 34.039975
50445 , CADILLAC AV SANTA MONICA FWY W/B OFF-RAMP , -118.3755 , 34.037598
111197 , 190TH ST , -118.309777 , 33.858513
70789 , JAMES M WOOD BL , -118.301036 , 34.055957
100999 , LOUISE AV , -118.510752 , 34.221003
111086 , CARSON ST , -118.305059 , 33.831584
61887 , BELLAIRE AV , -118.410112 , 34.17229
121105 , BEVERLY GLEN BL , -118.443492 , 34.130564
131262 , 51ST ST , -118.248783 , 33.997012
140788 , HUNTINGTON DR , -118.172814 , 34.089102
51576 , JEFFERSON BL , -118.360336 , 34.025551
130784 , 77TH ST , -118.270563 , 33.969969
101559 , BALBOA BL , -118.502463 , 34.193956
51201 , MONTE MAR DR , -118.406254 , 34.043753
140787 , 7TH ST , -118.224815 , 34.034669
80914 , 6TH ST , -118.264621 , 34.055117
121108 , BEVERLY GLEN BL , -118.443565 , 34.130886
140212 , SOTO ST , -118.197445 , 34.065595
130787 , 79TH ST , -118.274801 , 33.967727
100546 , GLENOAKS BL , -118.369464 , 34.231873
111225 , 50TH ST , -118.331859 , 33.998066
20995 , 2ND ST , -118.251659 , 34.055097
70788 , JAMES M WOOD BL , -118.300362 , 34.056055
21041 , COLLEGE ST , -118.239609 , 34.064772
50449 , CADILLAC AV SANTA MONICA FWY W/B OFF-RAMP , -118.374905 , 34.037725
172178 , FOOTHILL BL , -118.4088 , 34.287186
52112 , 10TH AV , -118.327327 , 34.040036
130454 , BURLINGTON AV , -118.281541 , 34.042355
70540 , 6TH ST , -118.332804 , 34.064067
170858 , NORMANDIE AV , -118.298809 , 33.789867
11162 , JEFFERSON BL , -118.309902 , 34.025938
51986 , MUIRFIELD RD , -118.332069 , 34.056323
101557 , BALBOA BL , -118.502016 , 34.193787
121109 , BEVERLY GLEN BL , -118.444883 , 34.126963
20505 , GRAND AV , -118.257132 , 34.048118
130789 , 79TH ST , -118.274913 , 33.968274
50451 , FAIRFAX AV , -118.370484 , 34.040241
140785 , COLLIS AV HARRIMAN AV HUNTINGTON DR , -118.185093 , 34.086683
112158 , 104TH ST , -118.28797 , 33.942667
61606 , ETIWANDA AV , -118.532736 , 34.186615
101555 , BALBOA BL , -118.501676 , 34.19405
70787 , 2ND ST , -118.301376 , 34.071519
51698 , COCHRAN AV , -118.353365 , 34.048382
90177 , MARIANO ST , -118.643379 , 34.168358
62444 , MOORPARK ST , -118.380012 , 34.150618
80143 , HOLLYWOOD BL , -118.294139 , 34.101894
70164 , BURTON WY LA CIENEGA BL , -118.377616 , 34.071382
140781 , 1ST ST , -118.220007 , 34.047257
91439 , CORBIN AV , -118.572799 , 34.281605
80913 , 6TH ST , -118.26482 , 34.054604
121111 , BEVERLY GLEN BL , -118.445887 , 34.12665
100293 , LAUREL CANYON BL , -118.397466 , 34.201131
101553 , BALBOA BL , -118.502104 , 34.197921
51202 , MONTE MAR DR , -118.406641 , 34.044037
130791 , 79TH ST , -118.270442 , 33.967241
20878 , FLOWER ST BET 5TH ST , -118.257468 , 34.05128
91125 , DEVONSHIRE ST , -118.528467 , 34.257335
50454 , FAIRFAX AV , -118.370451 , 34.039721
70319 , BEVERLY BL , -118.301102 , 34.076447
140780 , 1ST ST , -118.219229 , 34.047091
70786 , 2ND ST , -118.301261 , 34.071077
71203 , MAPLEWOOD AV , -118.310147 , 34.080656
111945 , 108TH ST , -118.279498 , 33.938335
140778 , 4TH ST , -118.20998 , 34.039554
31330 , IVAR AV , -118.329276 , 34.099695
140208 , MISSION RD NORTH MAIN ST , -118.208549 , 34.065793
100547 , GLENOAKS BL , -118.368844 , 34.23142
140043 , EASTERN AV EL SERENO AV , -118.179548 , 34.086658
21522 , 7TH ST , -118.239863 , 34.035262
130452 , HOOVER ST , -118.285159 , 34.044157
121113 , BEVERLY GLEN BL , -118.446619 , 34.123225
140776 , 4TH ST , -118.210733 , 34.039788
50458 , FAIRFAX AV , -118.370874 , 34.03974
70130 , 3RD ST , -118.367038 , 34.072211
130793 , 79TH ST , -118.270547 , 33.968243
20310 , 3RD ST , -118.245379 , 34.048497
101550 , BALBOA BL , -118.501993 , 34.19748
60941 , MOORPARK ST , -118.432377 , 34.150421
140774 , 4TH ST CUMMINGS ST , -118.217939 , 34.043056
70784 , 3RD ST , -118.297868 , 34.069094
100998 , LOUISE AV , -118.511226 , 34.221193
80911 , 6TH ST , -118.265001 , 34.054931
121116 , BEVERLY GLEN BL , -118.446694 , 34.124052
50460 , FAIRFAX AV , -118.370903 , 34.04028
31194 , ORANGE DR , -118.342688 , 34.090786
140771 , 4TH ST CUMMINGS ST , -118.21784 , 34.042659
121117 , BEVERLY GLEN BL , -118.447605 , 34.108686
90317 , CANOGA AV , -118.598731 , 34.179258
100888 , LINDLEY AV , -118.528353 , 34.229067
130795 , 79TH ST , -118.266051 , 33.967249
10155 , 38TH ST FIGUEROA ST FLOWER ST , -118.283365 , 34.016302
131264 , 51ST ST , -118.248382 , 33.996802
21080 , HILL ST , -118.241407 , 34.061077
140768 , 4TH ST CUMMINGS ST , -118.217298 , 34.042825
121118 , BEVERLY GLEN BL , -118.447621 , 34.109581
52076 , OLYMPIC BL , -118.334403 , 34.056982
130796 , 79TH ST , -118.266163 , 33.967753
100549 , GLENOAKS BL , -118.368894 , 34.231918
70782 , 3RD ST , -118.29734 , 34.06919
51203 , OLYMPIC BL , -118.230888 , 34.025975
70368 , 6TH ST , -118.314684 , 34.063551
50462 , HAUSER BL , -118.359139 , 34.04434
80205 , GOLDEN STATE FWY S/B RAMPS LANDA ST , -118.244052 , 34.094223
172175 , DRONFIELD AV , -118.412616 , 34.284313
101549 , BALBOA BL , -118.502068 , 34.201028
140766 , 4TH ST , -118.220661 , 34.043465
80316 , ELYSIAN PARK AV , -118.248279 , 34.072925
111147 , DENKER AV , -118.305712 , 33.974634
91312 , DEVONSHIRE ST , -118.60721 , 34.257311
140763 , 4TH ST , -118.22094 , 34.043107
111305 , BUDLONG AV , -118.296964 , 33.960075
80909 , 6TH ST , -118.264408 , 34.054782
60840 , HOLLYWOOD FWY S/B OFF-RAMP KRAFT AV , -118.380794 , 34.157808
130799 , VERNON AV , -118.272332 , 34.003995
80396 , 6TH ST UNION AV , -118.269539 , 34.056932
100841 , RESEDA BL , -118.537422 , 34.220799
130450 , HOOVER ST , -118.285532 , 34.043961
70780 , 3RD ST , -118.299159 , 34.069091
51454 , ROBERTSON BL , -118.384693 , 34.057295
50464 , HAUSER BL , -118.359582 , 34.043859
121119 , BEVERLY GLEN BL , -118.444059 , 34.099434
140762 , 4TH ST , -118.220513 , 34.042869
51696 , CLYDE AV , -118.37038 , 34.021658
60573 , BURBANK BL , -118.468185 , 34.171949
101546 , BALBOA BL , -118.502074 , 34.201607
140761 , NORFOLK ST , -118.199855 , 34.060826
172007 , FOOTHILL BL , -118.461613 , 34.322393
52197 , GRAMERCY PL , -118.313688 , 34.040065
50467 , HAUSER BL , -118.359927 , 34.043989
140758 , 4TH ST , -118.220224 , 34.04323
92210 , CANOGA AV DEERING AV , -118.598543 , 34.250026
130803 , ALVARADO ST , -118.280956 , 34.051584
140755 , 4TH ST PECAN ST , -118.222641 , 34.043028
121120 , BEVERLY GLEN BL , -118.444949 , 34.100212
52041 , 14TH ST , -118.239709 , 34.025574
140754 , 4TH ST PECAN ST , -118.221648 , 34.042793
70779 , 3RD ST , -118.298582 , 34.069186
80042 , HILLHURST AV , -118.288567 , 34.112342
101541 , BALBOA BL , -118.502321 , 34.201186
50468 , HAUSER BL , -118.359481 , 34.044453
60939 , MOORPARK ST , -118.432113 , 34.150208
140750 , 4TH ST PECAN ST , -118.221342 , 34.043171
80907 , SHATTO PL , -118.291594 , 34.061877
130030 , 8TH ST GARLAND AV , -118.268031 , 34.049799
10055 , 30TH ST , -118.28486 , 34.027229
90399 , TOPANGA CANYON BL , -118.606513 , 34.187139
31259 , HOLLYWOOD BL , -118.34282 , 34.101607
121122 , BEVERLY GLEN BL , -118.437756 , 34.088506
101538 , BALBOA BL , -118.501696 , 34.201338
131363 , 23RD ST , -118.28531 , 34.035261
130804 , VERNON AV , -118.272852 , 34.003901
140748 , 4TH ST , -118.224024 , 34.042934
70293 , BEVERLY BL , -118.327899 , 34.07631
60697 , MAGNOLIA BL , -118.406258 , 34.165123
111808 , 135TH ST , -118.283631 , 33.90901
70777 , IROLO ST , -118.301893 , 34.054929
140206 , MISSION RD NORTH MAIN ST , -118.208466 , 34.065432
80906 , SHATTO PL , -118.290417 , 34.061988
121123 , BENEDICT CANYON DR , -118.437722 , 34.131246
100996 , LOUISE AV , -118.510464 , 34.221283
100759 , PLUMMER ST , -118.541101 , 34.242896
80199 , FOUNTAIN AV , -118.287494 , 34.095401
51983 , NORTON AV , -118.321916 , 34.053996
131265 , 51ST ST , -118.249045 , 33.996709
50477 , LA BREA AV , -118.34673 , 34.045872
140744 , 4TH ST , -118.223361 , 34.043089
101533 , BALBOA BL , -118.502374 , 34.20848
70002 , CRESCENT HEIGHTS BL , -118.366566 , 34.0839
111094 , 223RD ST , -118.299841 , 33.824653
130271 , 11TH ST CHICK HEARN CT , -118.266508 , 34.043944
130807 , OLIVE ST , -118.264267 , 34.038119
121124 , BENEDICT CANYON DR , -118.43733 , 34.130785
10082 , ADAMS BL , -118.269796 , 34.024996
21432 , 7TH ST , -118.255276 , 34.046244
70775 , IROLO ST , -118.301611 , 34.054169
51209 , SANTA MONICA FWY W/B RAMPS , -118.309795 , 34.037582
140742 , 4TH ST , -118.226541 , 34.042184
80903 , COMMONWEALTH AV , -118.286967 , 34.061875
20880 , BROADWAY , -118.261854 , 34.037123
100550 , GLENOAKS BL , -118.370163 , 34.230862
130448 , HOOVER ST , -118.285035 , 34.043603
121125 , BENEDICT CANYON DR , -118.439043 , 34.131651
80459 , BURLINGTON AV , -118.273152 , 34.056443
172052 , FOOTHILL FWY E/B RAMPS , -118.440688 , 34.316505
50482 , SAN VICENTE BL VENICE BL , -118.337696 , 34.047259
101532 , BALBOA BL , -118.501673 , 34.208576
140739 , 4TH ST , -118.226023 , 34.042429
111261 , SAN DIEGO FWY RAMPS , -118.309766 , 33.861134
121127 , BENEDICT CANYON DR , -118.435572 , 34.11579
140737 , MONTEREY RD , -118.191229 , 34.094088
131266 , 51ST ST , -118.261469 , 33.996745
130810 , GRAND AV , -118.264967 , 34.038878
60272 , LAUREL CANYON BL , -118.39586 , 34.143754
70774 , IROLO ST , -118.301868 , 34.056305
130032 , 8TH ST GARLAND AV , -118.268897 , 34.049806
10153 , MARTIN LUTHER KING JR BL , -118.292479 , 34.011253
50484 , SAN VICENTE BL VENICE BL , -118.338014 , 34.04685
170862 , NORMANDIE AV , -118.298524 , 33.790469
80562 , BIXEL ST , -118.263892 , 34.052323
51694 , CLYDE AV , -118.369881 , 34.021743
100551 , DORA ST GLENOAKS BL , -118.368035 , 34.230519
31196 , HIGHLAND AV , -118.339241 , 34.090856
52091 , ADAMS BL , -118.314524 , 34.032722
140736 , MONTEREY RD , -118.190983 , 34.093445
70457 , 8TH ST , -118.309745 , 34.058155
111944 , 108TH ST , -118.279026 , 33.938135
90515 , LASSEN ST , -118.59966 , 34.250122
121128 , BENEDICT CANYON DR , -118.435825 , 34.116468
80901 , COMMONWEALTH AV , -118.286043 , 34.061981
91127 , DEVONSHIRE ST , -118.523963 , 34.257545
130813 , 67TH ST , -118.27046 , 33.978657
111882 , 92ND ST , -118.27913 , 33.9527
70773 , IROLO ST , -118.302133 , 34.055945
80664 , 3RD ST , -118.279488 , 34.066152
121129 , BENEDICT CANYON DR , -118.432964 , 34.09946
172172 , DRONFIELD AV , -118.412169 , 34.284755
20299 , 3RD ST , -118.247797 , 34.050602
91315 , DEVONSHIRE ST , -118.607 , 34.25747
130447 , HOOVER ST , -118.284515 , 34.043718
50486 , SAN VICENTE BL VENICE BL , -118.338222 , 34.0471
51212 , SANTA MONICA FWY E/B RAMPS , -118.310094 , 34.036943
60736 , SEPULVEDA BL , -118.466758 , 34.160062
100993 , LOUISE AV , -118.511053 , 34.228618
140734 , MONTEREY RD , -118.190738 , 34.093812
101529 , BALBOA BL , -118.502164 , 34.208823
90840 , DE SOTO AV VICTORY BL , -118.589434 , 34.188955
52191 , 4TH AV , -118.322391 , 34.047417
140202 , MISSION RD NORTH MAIN ST , -118.207941 , 34.065786
130814 , 67TH ST , -118.270576 , 33.979154
80075 , AMBROSE AV , -118.292809 , 34.110338
50489 , SAN VICENTE BL VENICE BL , -118.337966 , 34.047466
70772 , IROLO ST , -118.301801 , 34.055791
130208 , GRAND AV , -118.261849 , 34.043281
121130 , BENEDICT CANYON DR , -118.43416 , 34.099761
80583 , RAMPART BL , -118.282944 , 34.060916
140731 , NORTH BROADWAY , -118.21362 , 34.073833
70380 , 6TH ST , -118.310112 , 34.063877
10076 , ADAMS BL , -118.269331 , 34.024885
100555 , DORA ST GLENOAKS BL , -118.366843 , 34.229484
130269 , 11TH ST , -118.26478 , 34.042943
101524 , BALBOA BL , -118.502043 , 34.208329
140729 , NORTH BROADWAY , -118.214437 , 34.073743
91437 , CORBIN AV , -118.572338 , 34.281293
130815 , OLIVE ST , -118.263769 , 34.038188
130034 , 8TH ST BIXEL ST , -118.265847 , 34.049933
130445 , FIGUEROA ST , -118.270305 , 34.038776
170865 , LOMITA BL , -118.297974 , 33.798007
172170 , BORDEN AV , -118.415875 , 34.281947
50491 , CRENSHAW BL , -118.32905 , 34.044756
51215 , FAIRFAX AV OLYMPIC BL , -118.364493 , 34.05909
70771 , IROLO ST , -118.301433 , 34.056047
30901 , FRANKLIN AV FRANKLIN PL , -118.338716 , 34.104313
60938 , MOORPARK ST , -118.431851 , 34.150522
140727 , 4TH ST , -118.214285 , 34.04137
101523 , BALBOA BL , -118.502144 , 34.21355
130163 , OLYMPIC BL , -118.273062 , 34.048425
80899 , HOOVER ST , -118.285647 , 34.061887
140200 , 8TH ST , -118.208013 , 34.022503
130817 , 12TH ST , -118.263308 , 34.039328
121131 , CASTELLAMMARE DR , -118.555757 , 34.03949
50495 , CRENSHAW BL , -118.329456 , 34.044528
61827 , OXNARD ST , -118.371427 , 34.179487
21520 , 7TH ST , -118.239545 , 34.034865
140725 , 4TH ST , -118.213668 , 34.041187
130036 , 8TH ST BIXEL ST , -118.265579 , 34.049653
130826 , GEORGIA ST , -118.267462 , 34.045909
10152 , GRAND AV , -118.281625 , 34.003876
60674 , MAGNOLIA BL , -118.467153 , 34.165193
172169 , BORDEN AV , -118.415546 , 34.282299
70770 , 1ST ST , -118.301405 , 34.073987
51692 , CURSON AV , -118.365778 , 34.036843
50497 , CRENSHAW BL , -118.329695 , 34.044861
140723 , CHICAGO ST , -118.207342 , 34.056235
70003 , CRESCENT HEIGHTS BL , -118.366802 , 34.083604
100558 , DORA ST GLENOAKS BL , -118.367277 , 34.229248
111720 , FIGUEROA ST , -118.283629 , 33.892833
9255/4/1 , Rosemead Blvd , -118.083987 , 34.001807
51981 , NORTON AV , -118.321404 , 34.053904
100887 , LINDLEY AV , -118.528526 , 34.228735
9161/4/2 , Lakewood Blvd , -118.142576 , 33.867425
121132 , CASTELLAMMARE DR , -118.555888 , 34.039852
